-53568.00  0.100  1.700  -3.100
-53538.00  -0.300  2.300  -3.200
-53508.00  -0.400  2.500  -3.600
-53478.00  -0.300  2.300  -3.600
-53448.00  -0.300  2.700  -2.500
-53418.00  0.200  2.900  -2.200
-53388.00  0.100  2.300  -3.200
-53358.00  0.200  2.400  -3.300
-53328.00  0.400  2.500  -3.100
-53298.00  0.100  2.800  -2.700
-53268.00  0.100  2.400  -2.800
-53238.00  0.400  2.400  -3.700
-53208.00  0.600  2.600  -2.900
-53178.00  0.300  2.700  -4.000
-53148.00  0.200  2.700  -2.500
-53118.00  0.700  2.500  -3.000
-53088.00  0.700  2.400  -3.000
-53058.00  0.300  2.600  -2.100
-53028.00  0.300  2.700  -3.500
-52998.00  0.200  2.600  -3.200
-52968.00  0.300  2.500  -3.300
-52938.00  0.400  2.500  -3.500
-52908.00  0.400  2.400  -3.600
-52878.00  0.200  2.100  -4.100
-52848.00  -0.200  2.200  -3.700
-52818.00  0.200  2.100  -3.800
-52788.00  0.200  2.100  -5.000
-52758.00  0.000  2.000  -5.000
-52728.00  -0.200  1.900  -4.300
-52698.00  0.300  2.200  -3.500
-52668.00  0.500  2.600  -3.300
-52638.00  -0.300  2.300  -3.900
-52608.00  0.300  2.500  -3.400
-52578.00  0.100  2.800  -3.300
-52548.00  0.400  3.000  -2.800
-52518.00  -0.100  2.500  -3.300
-52488.00  -0.400  2.200  -3.500
-52458.00  -0.200  2.300  -3.400
-52428.00  0.100  2.800  -2.900
-52398.00  0.400  2.700  -2.500
-52368.00  0.100  2.600  -3.400
-52338.00  0.900  2.600  -3.000
-52308.00  0.300  2.300  -3.500
-52278.00  0.400  2.500  -2.800
-52248.00  0.300  2.500  -2.300
-52218.00  0.200  2.400  -3.400
-52188.00  0.100  2.200  -3.300
-52158.00  -0.100  2.000  -2.500
-52128.00  -0.100  1.900  -3.500
-52098.00  -0.200  2.200  -3.500
-52068.00  0.300  2.500  -3.100
-52038.00  0.200  2.200  -3.400
-52008.00  0.400  1.700  -4.300
-51978.00  0.400  2.400  -3.300
-51948.00  -0.700  1.900  -4.300
-51918.00  -0.200  2.100  -3.900
-51888.00  0.300  2.300  -4.200
-51858.00  0.100  2.400  -4.300
-51828.00  0.400  2.200  -3.700
-51798.00  0.400  2.500  -4.200
-51768.00  0.300  2.500  -3.500
-51738.00  0.100  2.200  -3.400
-51708.00  -0.100  2.000  -4.400
-51678.00  0.400  2.400  -4.000
-51648.00  0.400  2.100  -3.900
-51618.00  0.100  2.100  -3.900
